t;K;theta_a;theta_o;theta_h;ll
6260;0.4818;17.4;35.9;47.8;6
6261;0.483;17.4;35.8;47.8;6
6262;0.483;17.4;35.9;47.8;6
6263;0.4871;17.4;35.8;47.9;6
6264;0.4868;17.3;35.9;47.9;6
6265;0.4857;17.3;35.8;47.9;6
6266;0.4852;17.3;35.9;48.0;6
6267;0.4859;17.3;36.0;48.0;6
6268;0.4861;17.3;36.0;48.1;6
6269;0.4845;17.3;36.0;48.1;6
6270;0.4848;17.3;36.0;48.1;6
6271;0.4856;17.3;36.1;48.1;6
6272;0.4851;17.4;36.2;48.1;6
6273;0.4844;17.3;36.1;48.2;6
6274;0.483;17.3;36.1;48.2;6
6275;0.4869;17.4;36.1;48.1;6
6276;0.4887;17.3;36.1;48.2;6
6277;0.4885;17.4;36.1;48.4;6
6278;0.4896;17.4;36.1;48.4;6
6279;0.4876;17.3;36.1;48.3;6
6280;0.4907;17.3;36.2;48.5;6
6281;0.4886;17.4;36.2;48.3;6
6282;0.49;17.4;36.2;48.6;6
6283;0.4882;17.5;36.2;48.6;6
6284;0.4879;17.5;36.3;48.4;6
6285;0.4911;17.4;36.3;48.6;6
6286;0.4909;17.5;36.3;48.5;6
6287;0.4906;17.6;36.3;48.7;6
6288;0.4926;17.6;36.4;48.7;6
6289;0.4916;17.5;36.5;48.7;6
6290;0.4922;17.7;36.4;48.7;6
6291;0.4932;17.7;36.5;48.8;6
6292;0.4925;17.7;36.5;48.8;6
6293;0.4927;17.7;36.6;48.8;6
6294;0.4926;17.9;36.6;48.9;6
6295;0.4911;17.9;36.6;48.9;6
6296;0.492;17.8;36.7;48.9;6
6297;0.4926;17.9;36.7;48.9;6
6298;0.4937;17.9;36.7;49.0;6
6299;0.4935;17.9;36.8;48.9;6
6300;0.4936;18.0;36.9;49.0;6
6301;0.4925;18.0;36.9;49.1;6
6302;0.4921;17.9;36.8;49.1;6
6303;0.4925;18.0;37.0;49.1;6
6304;0.4894;18.1;37.0;49.1;6
6305;0.4939;18.1;37.0;49.1;6
6306;0.495;18.1;37.1;49.2;6
6307;0.4935;18.2;37.0;49.2;6
6308;0.4933;18.2;37.2;49.2;6
6309;0.4914;18.2;37.2;49.3;6
6310;0.4958;18.3;37.2;49.3;6
6311;0.4934;18.4;37.2;49.3;6
6312;0.4927;18.3;37.3;49.3;6
6313;0.4935;18.5;37.3;49.4;6
6314;0.4946;18.4;37.3;49.4;6
6315;0.4938;18.4;37.3;49.4;6
6316;0.4938;18.5;37.3;49.4;6
6317;0.4913;18.5;37.4;49.5;6
6318;0.4948;18.6;37.4;49.5;6
6319;0.4954;18.5;37.4;49.5;6
6320;0.4963;18.6;37.4;49.5;6
6321;0.4969;18.5;37.4;49.6;6
6322;0.4972;18.5;37.4;49.6;6
6323;0.493;18.5;37.5;49.6;6
6324;0.495;18.6;37.5;49.6;6
6325;0.4969;18.6;37.5;49.6;6
6326;0.498;18.6;37.6;49.6;6
6327;0.4982;18.6;37.6;49.7;6
6328;0.4999;18.6;37.6;49.7;6
6329;0.4986;18.6;37.7;49.7;6
6330;0.4967;18.6;37.8;49.8;6
6331;0.4936;18.6;37.8;49.8;6
6332;0.4934;18.6;37.8;49.8;6
6333;0.4941;18.6;37.9;49.8;6
6334;0.492;18.6;37.9;49.8;6
6335;0.4937;18.6;37.9;49.7;6
6336;0.4931;18.6;37.9;49.8;6
6337;0.4963;18.6;37.9;49.8;6
6338;0.4959;18.4;37.9;49.8;6
6339;0.4957;18.3;37.9;49.9;6
6340;0.496;18.2;37.9;49.9;6
6341;0.4979;18.2;37.9;50.0;6
6342;0.4976;18.1;37.9;50.0;6
6343;0.4953;18.1;37.9;50.0;6
6344;0.4963;18.0;37.9;50.0;6
6345;0.492;17.8;37.9;50.1;6
6346;0.4928;17.9;37.9;50.1;6
6347;0.495;17.7;37.9;50.1;6
6348;0.4937;17.7;37.9;50.1;6
6349;0.4952;17.6;37.9;50.1;6
6350;0.4969;17.6;37.9;50.0;6
6351;0.4947;17.6;37.8;50.1;6
6352;0.4967;17.5;37.8;50.2;6
6353;0.4959;17.4;37.7;50.2;6
6354;0.4959;16.7;37.5;50.2;6
6355;0.4988;17.3;37.7;50.1;6
6356;0.4954;16.5;37.4;50.2;6
6357;0.4989;17.1;37.7;50.1;6
6358;0.4949;16.3;37.4;50.1;6
6359;0.5009;16.9;37.7;50.1;6
6360;0.4948;16.1;37.3;50.1;6
6361;0.5002;16.7;37.6;50.2;6
6362;0.4951;16.0;37.2;50.1;6
6363;0.4946;16.0;37.2;50.0;6
6364;0.4977;15.9;37.2;49.9;6
6365;0.4968;15.8;37.1;49.9;6
6366;0.4986;15.8;37.1;49.8;6
6367;0.4996;15.6;36.9;49.8;6
6368;0.5013;15.6;37.0;49.7;6
6369;0.5016;15.5;37.0;49.8;6
6370;0.4997;15.5;37.0;49.8;6
6371;0.5029;15.4;36.8;49.7;6
6372;0.5021;15.3;36.8;49.8;6
6373;0.5009;15.3;36.8;49.8;6
6374;0.5035;15.3;36.8;49.8;6
6375;0.5029;15.3;36.9;49.8;6
6376;0.5006;15.3;36.9;49.8;6
6377;0.5008;15.2;36.9;49.8;6
6378;0.4977;15.3;36.8;49.8;6
6379;0.4981;15.3;36.8;49.8;6
6380;0.4997;15.3;36.7;49.8;6
6381;0.5026;15.3;36.7;49.8;6
6382;0.5036;15.4;36.8;49.8;6
6383;0.5025;15.4;36.8;49.8;6
6384;0.5004;15.4;36.7;49.8;6
6385;0.5014;15.4;36.8;49.8;6
6386;0.5011;15.5;36.9;49.8;6
6387;0.5005;15.5;36.8;49.9;6
6388;0.5018;15.5;36.8;49.9;6
6389;0.5008;15.5;37.0;50.0;6
6390;0.4998;15.6;36.8;49.9;6
6391;0.4999;15.6;37.0;50.0;6
6392;0.499;15.6;37.0;50.0;6
6393;0.4976;15.6;37.0;50.0;6
6394;0.5005;15.6;37.0;50.0;6
6395;0.4998;15.7;36.9;50.1;6
6396;0.4991;15.8;37.0;50.1;6
6397;0.4992;15.8;36.9;50.1;6
6398;0.4964;15.8;37.0;50.1;6
6399;0.4994;15.8;37.0;50.1;6
6400;0.5003;15.9;36.9;50.1;6
6401;0.4997;15.9;36.9;50.0;6
6402;0.4989;16.0;37.0;50.1;6
6403;0.5023;16.0;37.0;50.2;6
6404;0.5026;16.1;37.0;50.2;6
6405;0.5069;16.1;37.1;50.2;6
6406;0.5071;16.2;37.1;50.3;6
6407;0.507;16.2;37.0;50.3;6
6408;0.5073;16.3;37.1;50.3;6
6409;0.5056;16.4;37.2;50.3;6
6410;0.5083;16.4;37.2;50.3;6
6411;0.5092;16.5;37.2;50.4;6
6412;0.508;16.6;37.3;50.4;6
6413;0.5056;16.6;37.3;50.4;6
6414;0.5072;16.6;37.3;50.4;6
6415;0.508;16.6;37.3;50.4;6
6416;0.5064;16.6;37.4;50.4;6
6417;0.5087;16.7;37.3;50.4;6
6418;0.5094;16.6;37.4;50.4;6
6419;0.5104;16.6;37.4;50.5;6
6420;0.5074;16.7;37.5;50.5;6
6421;0.5071;16.7;37.5;50.5;6
6422;0.5066;16.8;37.5;50.6;6
6423;0.5053;16.8;37.5;50.6;6
6424;0.5047;16.8;37.5;50.6;6
6425;0.5066;16.8;37.5;50.6;6
6426;0.5079;16.8;37.6;50.6;6
6427;0.5071;16.8;37.7;50.6;6
6428;0.5102;16.8;37.6;50.6;6
6429;0.5114;16.8;37.6;50.7;6
6430;0.5115;16.7;37.7;50.7;6
6431;0.5129;16.8;37.7;50.7;6
6432;0.5098;16.9;37.8;50.8;6
6433;0.5133;16.9;37.8;50.8;6
6434;0.5129;16.9;37.8;50.9;6
6435;0.512;17.0;37.9;50.8;6
6436;0.5121;17.0;37.9;50.9;6
6437;0.5152;17.0;37.9;50.9;6
6438;0.5138;17.1;37.9;50.9;6
6439;0.5129;17.1;38.0;50.9;6
6440;0.5146;17.1;38.1;51.0;6
6441;0.5109;17.1;38.0;51.0;6
6442;0.5139;17.1;38.1;51.1;6
6443;0.5135;17.1;38.1;51.1;6
6444;0.5102;17.2;38.1;51.1;6
6445;0.5129;17.1;38.2;51.1;6
6446;0.512;17.1;38.2;51.1;6
6447;0.5129;17.2;38.3;51.2;6
6448;0.512;17.2;38.2;51.2;6
6449;0.5135;17.4;38.3;51.2;6
6450;0.5083;17.3;38.4;51.2;6
6451;0.5111;17.3;38.4;51.2;6
6452;0.5119;17.4;38.3;51.2;6
6453;0.5124;17.5;38.4;51.2;6
6454;0.5138;17.5;38.4;51.2;6
6455;0.5131;17.4;38.4;51.2;6
6456;0.5148;17.4;38.5;51.3;6
6457;0.5116;17.4;38.5;51.3;6
6458;0.5104;17.4;38.5;51.3;6
6459;0.5119;17.5;38.5;51.3;6
6460;0.5112;17.5;38.5;51.3;6
6461;0.5128;17.6;38.5;51.5;6
6462;0.5141;17.6;38.5;51.5;6
6463;0.5139;17.6;38.7;51.3;6
6464;0.5131;17.6;38.7;51.5;6
6465;0.5157;17.4;38.6;51.4;6
6466;0.5138;17.4;38.6;51.6;6
6467;0.5135;17.5;38.6;51.6;6
6468;0.5167;17.6;38.6;51.7;6
6469;0.5133;17.6;38.6;51.7;6
6470;0.5132;17.6;38.8;51.7;6
6471;0.5147;17.7;38.8;51.8;6
6472;0.5125;17.6;38.8;51.8;6
6473;0.5164;17.6;38.7;51.8;6
6474;0.5147;17.6;38.7;51.9;6
6475;0.5137;17.6;38.8;51.9;6
6476;0.5136;17.6;38.8;51.9;6
6477;0.5162;17.6;38.8;51.9;6
6478;0.5138;17.6;38.9;51.9;6
6479;0.5136;17.6;38.9;51.9;6
6480;0.5132;17.6;38.9;51.9;6
6481;0.5131;17.6;38.9;51.9;6
6482;0.5121;17.6;38.9;51.9;6
6483;0.5096;17.7;38.9;51.9;6
6484;0.5101;17.7;38.9;51.9;6
6485;0.5069;17.7;39.0;51.9;6
6486;0.5068;17.7;39.0;51.9;6
6487;0.5086;17.7;39.0;51.9;6
6488;0.5094;17.9;39.1;51.9;6
6489;0.511;18.0;39.2;51.9;6
6490;0.5079;18.0;39.1;51.9;6
6491;0.5093;18.2;39.3;51.9;6
6492;0.5069;18.2;39.3;51.9;6
6493;0.5052;18.4;39.3;51.9;6
6494;0.5051;18.5;39.4;51.9;6
6495;0.5075;18.5;39.4;51.9;6
6496;0.5056;18.6;39.5;51.9;6
6497;0.5031;18.6;39.5;51.9;6
6498;0.5047;18.8;39.6;51.9;6
6499;0.5044;18.8;39.7;51.9;6
6500;0.5038;18.8;39.7;51.9;6
6501;0.5032;18.9;39.8;51.9;6
6502;0.5026;19.0;39.8;51.9;6
6503;0.504;19.0;39.9;51.9;6
6504;0.5043;19.1;39.9;51.9;6
6505;0.5027;19.1;39.9;51.9;6
6506;0.5061;19.2;40.0;51.9;6
6507;0.5068;19.3;40.1;51.9;6
6508;0.5111;19.3;40.0;51.9;6
6509;0.5064;19.3;40.0;52.0;6
6510;0.5046;19.3;40.1;52.0;6
6511;0.5036;19.2;40.1;51.9;6
6512;0.5057;19.2;40.1;51.9;6
6513;0.5057;19.3;40.2;51.9;6
6514;0.5084;19.3;40.2;51.9;6
6515;0.5076;19.3;40.2;51.9;6
6516;0.5063;19.3;40.2;51.9;6
6517;0.5046;19.3;40.4;51.9;6
6518;0.5058;19.4;40.3;52.0;6
6519;0.5063;19.5;40.3;52.0;6
6520;0.5035;19.6;40.5;52.1;6
6521;0.5039;19.7;40.4;52.1;6
6522;0.5003;19.7;40.4;52.1;6
6523;0.5017;19.6;40.4;52.1;6
6524;0.5052;19.7;40.6;52.1;6
6525;0.5041;19.7;40.6;52.1;6
6526;0.5035;19.7;40.6;52.1;6
6527;0.5002;19.6;40.6;52.2;6
6528;0.5014;19.7;40.7;52.1;6
6529;0.4978;19.7;40.7;52.1;6
6530;0.5015;19.7;40.7;52.0;6
6531;0.5011;19.7;40.7;52.1;6
6532;0.4994;19.7;40.6;52.2;6
6533;0.498;19.7;40.8;52.2;6
6534;0.4982;19.7;40.8;52.1;6
6535;0.4985;19.9;40.8;52.1;6
6536;0.498;19.8;40.8;52.1;6
6537;0.4966;19.9;40.8;52.2;6
6538;0.4966;19.9;40.8;52.1;6
6539;0.4949;19.8;40.8;52.1;6
6540;0.4947;19.8;40.9;52.1;6
6541;0.4941;19.9;40.9;52.0;6
6542;0.4948;20.0;40.9;52.1;6
6543;0.4971;20.0;41.0;52.0;6
6544;0.4921;20.0;41.0;52.0;6
6545;0.4916;20.1;41.0;52.0;6
6546;0.4906;20.1;41.0;52.0;6
6547;0.4932;20.0;41.0;52.0;6
6548;0.4911;20.1;41.0;52.0;6
6549;0.4904;20.1;41.0;52.0;6
6550;0.4919;20.1;41.0;52.0;6
6551;0.4911;20.0;41.1;52.0;6
6552;0.4931;20.1;41.1;52.0;6
6553;0.491;20.2;41.2;52.0;6
6554;0.4886;20.2;41.2;52.0;6
6555;0.4877;20.2;41.2;52.0;6
6556;0.4887;20.3;41.2;51.9;6
6557;0.4857;20.3;41.2;51.7;6
6558;0.4867;20.3;41.3;51.9;6
6559;0.4891;20.3;41.3;51.9;6
6560;0.4875;20.3;41.3;51.9;6
6561;0.488;20.3;41.5;51.9;6
6562;0.4885;20.3;41.4;51.9;6
6563;0.4883;20.3;41.5;51.9;6
6564;0.488;20.3;41.5;51.9;6
6565;0.4898;20.4;41.4;51.9;6
6566;0.489;20.4;41.4;51.9;6
6567;0.4884;20.4;41.4;51.9;6
6568;0.486;20.4;41.4;52.0;6
6569;0.484;20.3;41.4;52.0;6
6570;0.4858;20.4;41.3;51.9;6
6571;0.4871;20.3;41.3;51.9;6
6572;0.4861;20.4;41.3;51.9;6
6573;0.4877;20.3;41.2;51.9;6
6574;0.4863;20.4;41.2;51.9;6
6575;0.4863;20.2;41.2;51.9;6
6576;0.4849;20.2;41.2;51.9;6
6577;0.4841;20.3;41.2;51.9;6
6578;0.4846;20.2;41.1;51.9;6
6579;0.4818;20.2;41.1;51.9;6
6580;0.4852;20.2;41.1;51.9;6
6581;0.4846;20.1;41.1;51.9;6
6582;0.4846;20.1;41.1;52.0;6
6583;0.4841;20.1;41.1;51.8;6
6584;0.4857;20.0;41.1;52.0;6
6585;0.4825;20.0;41.1;52.0;6
6586;0.4843;19.9;41.0;51.9;6
6587;0.4848;19.9;41.0;51.9;6
6588;0.4831;19.9;41.0;51.9;6
6589;0.4841;19.8;41.0;51.7;6
6590;0.4809;19.8;41.0;51.9;6
6591;0.4811;19.8;41.0;51.7;6
6592;0.4825;19.8;41.0;51.9;6
6593;0.4831;19.7;41.0;51.9;6
6594;0.4812;19.9;40.9;51.9;6
6595;0.4832;19.9;40.8;51.9;6
6596;0.4843;19.9;40.9;51.9;6
6597;0.4856;19.8;40.8;51.9;6
6598;0.4852;19.7;40.7;51.9;6
6599;0.4829;19.8;40.7;51.9;6
6600;0.482;19.8;40.7;51.7;6
6601;0.4813;19.8;40.6;51.9;6
6602;0.4788;19.7;40.6;51.9;6
6603;0.4818;19.6;40.6;51.8;6
6604;0.482;19.6;40.5;51.8;6
6605;0.4805;19.6;40.5;51.9;6
6606;0.4797;19.6;40.5;51.8;6
6607;0.4797;19.7;40.4;51.8;6
6608;0.48;19.6;40.3;51.8;6
6609;0.479;19.4;40.2;51.8;6
6610;0.4804;19.3;40.1;51.5;6
6611;0.481;19.0;40.1;51.5;6
6612;0.4816;18.9;40.1;51.4;6
6613;0.4803;18.8;40.0;51.4;6
6614;0.4815;18.7;40.0;51.4;6
6615;0.4807;18.7;39.8;51.4;6
6616;0.4791;18.5;39.9;51.3;6
6617;0.4797;18.5;39.9;51.3;6
6618;0.4807;18.3;39.8;51.3;6
6619;0.4781;18.2;39.8;51.2;6
6620;0.4795;18.2;39.7;51.2;6
6621;0.4793;18.1;39.7;51.2;6
6622;0.4798;18.1;39.8;51.1;6
6623;0.4793;18.0;39.9;51.1;6
6624;0.4771;18.1;40.0;51.1;6
6625;0.4775;18.1;40.0;51.0;6
6626;0.4759;18.1;40.1;51.0;6
6627;0.4745;18.1;40.1;51.0;6
6628;0.478;18.1;40.2;50.9;6
6629;0.4737;18.2;40.2;50.9;6
6630;0.4752;18.0;40.4;50.9;6
6631;0.4777;18.1;40.3;50.9;6
6632;0.4783;18.1;40.4;50.9;6
6633;0.4782;18.1;40.2;50.9;6
6634;0.4769;18.1;40.2;50.8;6
6635;0.4796;18.1;40.2;50.8;6
6636;0.48;18.1;40.2;50.8;6
6637;0.4769;18.2;40.1;50.7;6
6638;0.4788;18.3;40.1;50.7;6
6639;0.4756;18.2;40.1;50.7;6
6640;0.4781;18.3;40.0;50.7;6
6641;0.4766;18.2;40.0;50.7;6
6642;0.4764;18.3;40.0;50.7;6
6643;0.4767;18.2;40.0;50.7;6
6644;0.4777;18.2;40.0;50.7;6
6645;0.4771;18.2;40.0;50.7;6
6646;0.4762;18.2;40.1;50.7;6
6647;0.4757;18.2;40.1;50.6;6
6648;0.4793;18.3;40.2;50.6;6
6649;0.4766;18.3;40.2;50.6;6
6650;0.4788;18.3;40.3;50.6;6
6651;0.4784;18.5;40.4;50.6;6
6652;0.4779;18.4;40.5;50.6;6
6653;0.4771;18.4;40.4;50.6;6
6654;0.4731;18.4;40.3;50.7;6
6655;0.4763;18.4;40.3;50.6;6
6656;0.4779;18.5;40.2;50.6;6
6657;0.4777;18.5;40.2;50.6;6
6658;0.4776;18.5;40.3;50.6;6
6659;0.4766;18.6;40.3;50.6;6
6660;0.4766;18.6;40.3;50.6;6
6661;0.4775;18.6;40.4;50.6;6
6662;0.4805;18.6;40.5;50.6;6
6663;0.4811;18.6;40.6;50.6;6
6664;0.479;18.7;40.7;50.7;6
6665;0.4783;18.7;40.7;50.6;6
6666;0.4773;18.7;40.7;50.7;6
6667;0.4816;18.8;40.7;50.7;6
6668;0.4778;18.8;40.7;50.7;6
6669;0.4779;18.9;40.6;50.8;6
6670;0.4797;18.9;40.6;50.8;6
6671;0.4796;18.9;40.5;50.8;6
6672;0.4835;18.9;40.4;50.8;6
6673;0.4846;19.0;40.4;50.9;6
6674;0.4797;19.0;40.4;50.9;6
6675;0.4806;19.0;40.5;50.9;6
6676;0.477;18.9;40.4;50.9;6
6677;0.475;19.0;40.4;50.9;6
6678;0.4775;19.0;40.5;50.9;6
6679;0.4784;19.0;40.4;50.9;6
6680;0.4784;19.0;40.5;50.9;6
6681;0.4785;19.0;40.5;50.9;6
6682;0.4772;19.0;40.5;50.9;6
6683;0.4755;19.0;40.3;50.9;6
6684;0.4763;19.1;40.4;50.9;6
6685;0.4759;19.1;40.3;50.9;6
6686;0.4767;19.1;40.2;50.8;6
6687;0.4779;19.1;40.4;50.9;6
6688;0.4788;19.1;40.5;50.9;6
6689;0.4779;19.0;40.6;50.8;6
6690;0.4801;19.1;40.7;50.9;6
6691;0.477;19.2;40.8;50.9;6
6692;0.4766;19.1;41.0;50.9;6
6693;0.4763;19.2;41.1;50.9;6
6694;0.4763;19.2;41.2;50.9;6
6695;0.4788;19.3;41.2;50.9;6
6696;0.4798;19.4;41.3;50.9;6
6697;0.4785;19.4;41.4;50.9;6
6698;0.4764;19.3;41.4;50.9;6
6699;0.4765;19.3;41.6;50.9;6
6700;0.4805;19.4;41.5;50.9;6
6701;0.4799;19.4;41.7;50.9;6
6702;0.4818;19.4;41.7;50.9;6
6703;0.48;19.4;41.8;51.0;6
6704;0.4843;19.4;41.8;51.0;6
6705;0.4881;19.4;41.9;51.0;6
6706;0.4888;19.4;42.0;51.1;6
6707;0.4881;19.5;42.0;51.1;6
6708;0.4877;19.5;42.0;51.2;6
6709;0.4862;19.5;42.1;51.2;6
6710;0.4897;19.5;42.1;51.2;6
6711;0.4927;19.5;42.1;51.2;6
6712;0.4878;19.5;42.3;51.2;6
6713;0.4924;19.5;42.3;51.3;6
6714;0.4899;19.6;42.3;51.3;6
6715;0.4872;19.6;42.4;51.3;6
6716;0.4897;19.6;42.4;51.3;6
6717;0.4894;19.6;42.4;51.3;6
6718;0.4888;19.7;42.5;51.4;6
6719;0.4864;19.7;42.6;51.4;6
6720;0.4897;19.8;42.5;51.4;6
6721;0.4903;19.8;42.5;51.5;6
6722;0.4888;19.8;42.4;51.5;6
6723;0.4897;20.0;42.2;51.7;6
6724;0.4889;20.0;42.0;51.5;6
6725;0.4898;20.0;41.9;51.8;6
6726;0.4928;20.0;41.7;51.9;6
6727;0.4921;20.1;41.7;51.9;6
6728;0.492;20.1;41.7;51.9;6
6729;0.4936;20.1;41.7;52.0;6
6730;0.4936;20.1;41.7;52.0;6
6731;0.4948;20.2;41.7;52.1;6
6732;0.4956;20.2;41.8;52.1;6
6733;0.4957;20.2;41.8;52.2;6
6734;0.4955;20.3;41.8;52.2;6
6735;0.4972;20.4;41.8;52.2;6
6736;0.5;20.3;41.8;52.3;6
6737;0.4989;20.4;41.8;52.3;6
6738;0.499;20.3;41.7;52.4;6
6739;0.5008;20.3;41.7;52.5;6
6740;0.5018;20.3;41.7;52.5;6
6741;0.5005;20.4;41.6;52.5;6
6742;0.4983;20.3;41.5;52.5;6
6743;0.5005;20.3;41.6;52.6;6
6744;0.5021;20.4;41.4;52.7;6
6745;0.5024;20.4;41.4;52.7;6
6746;0.5015;20.4;41.4;52.7;6
6747;0.4991;20.5;41.5;52.7;6
6748;0.5023;20.5;41.4;52.8;6
6749;0.5013;20.4;41.4;52.8;6
6750;0.5008;20.5;41.4;52.8;6
6751;0.5009;20.5;41.4;52.9;6
6752;0.5032;20.6;41.4;52.9;6
6753;0.5006;20.6;41.4;53.0;6
6754;0.5008;20.6;41.4;52.9;6
6755;0.5022;20.6;41.4;53.0;6
6756;0.5023;20.6;41.4;53.0;6
6757;0.504;20.6;41.4;53.0;6
6758;0.5043;20.6;41.5;53.0;6
6759;0.5053;20.6;41.4;53.0;6
6760;0.5031;20.6;41.4;53.0;6
6761;0.5044;20.5;41.4;53.1;6
6762;0.5057;20.6;41.4;53.2;6
6763;0.5075;20.6;41.4;53.2;6
6764;0.509;20.6;41.4;53.3;6
6765;0.5083;20.6;41.4;53.2;6
6766;0.5071;20.7;41.4;53.3;6
6767;0.5084;20.7;41.4;53.3;6
6768;0.5103;20.8;41.4;53.3;6
6769;0.5109;20.8;41.4;53.4;6
6770;0.5117;20.8;41.4;53.4;6
6771;0.5131;20.8;41.4;53.4;6
6772;0.5112;20.8;41.4;53.4;6
6773;0.5117;20.8;41.4;53.4;6
6774;0.5113;20.8;41.4;53.5;6
6775;0.5134;20.8;41.4;53.4;6
6776;0.5101;20.8;41.4;53.5;6
6777;0.5102;20.8;41.4;53.5;6
6778;0.5103;20.8;41.5;53.5;6
6779;0.5088;20.8;41.4;53.6;6
6780;0.5097;20.8;41.4;53.7;6
6781;0.5111;20.8;41.4;53.6;6
6782;0.5123;20.9;41.4;53.6;6
6783;0.5112;20.9;41.4;53.7;6
6784;0.5127;20.9;41.4;53.7;6
6785;0.5105;21.0;41.5;53.7;6
6786;0.5151;21.1;41.5;53.8;6
6787;0.5125;21.1;41.5;53.8;6
6788;0.5146;21.1;41.6;53.8;6
6789;0.5128;21.0;41.5;53.8;6
6790;0.5127;21.1;41.5;53.8;6
6791;0.5121;21.1;41.6;53.8;6
6792;0.5126;21.2;41.5;53.8;6
6793;0.5122;21.1;41.5;53.9;6
6794;0.5158;21.2;41.5;53.9;6
6795;0.5131;21.1;41.5;53.9;6
6796;0.5106;21.2;41.6;54.0;6
6797;0.5087;21.3;41.6;54.0;6
6798;0.5083;21.3;41.6;54.2;6
6799;0.5066;21.3;41.6;54.0;6
6800;0.5044;21.3;41.6;54.0;6
6801;0.5028;21.3;41.7;54.0;6
6802;0.5013;21.4;41.9;53.9;6
6803;0.4999;21.4;42.0;54.1;6
6804;0.4988;21.4;42.2;53.9;6
6805;0.4965;21.4;42.2;53.8;6
6806;0.4997;21.5;42.3;53.8;6
6807;0.496;21.5;42.4;53.8;6
6808;0.4964;21.5;42.4;53.7;6
6809;0.4986;21.5;42.5;53.7;6
6810;0.4993;21.6;42.5;53.7;6
6811;0.5;21.7;42.5;53.8;6
6812;0.4977;21.6;42.5;53.7;6
6813;0.497;21.6;42.6;53.8;6
6814;0.4959;21.7;42.7;53.8;6
6815;0.4976;21.8;42.6;53.8;6
6816;0.4962;21.8;42.8;53.8;6
6817;0.4975;21.8;42.8;53.8;6
6818;0.4967;21.8;42.8;53.8;6
6819;0.4963;21.7;42.9;53.8;6
6820;0.4951;21.8;42.9;53.8;6
6821;0.4949;21.8;43.0;53.8;6
6822;0.4966;21.8;43.0;53.7;6
6823;0.4981;21.8;43.0;53.7;6
6824;0.497;21.8;43.0;53.7;6
6825;0.4982;21.8;43.0;53.8;6
6826;0.4944;21.8;43.1;53.8;6
6827;0.4935;21.8;43.2;53.7;6
6828;0.4941;21.8;43.1;53.7;6
6829;0.4938;21.8;43.1;53.7;6
6830;0.4939;21.9;43.2;53.7;6
6831;0.4934;21.9;43.2;53.6;6
6832;0.4889;21.9;43.2;53.5;6
6833;0.4875;21.9;43.2;53.6;6
6834;0.4904;22.0;43.3;53.5;6
6835;0.4903;22.0;43.3;53.5;6
6836;0.4893;22.0;43.3;53.5;6
6837;0.4857;22.0;43.3;53.5;6
6838;0.4858;22.0;43.3;53.5;6
6839;0.4859;22.0;43.2;53.5;6
6840;0.4833;22.0;43.3;53.5;6
6841;0.4835;22.0;43.3;53.5;6
6842;0.4824;22.0;43.3;53.5;6
6843;0.4831;21.9;43.4;53.5;6
6844;0.4819;22.0;43.4;53.5;6
6845;0.4806;22.0;43.4;53.3;6
6846;0.4822;22.0;43.4;53.3;6
6847;0.4816;22.0;43.4;53.3;6
6848;0.4835;22.0;43.3;53.3;6
6849;0.4839;22.0;43.4;53.4;6
6850;0.4836;22.0;43.4;53.3;6
6851;0.4872;22.0;43.4;53.4;6
6852;0.4854;22.0;43.4;53.4;6
6853;0.4854;22.0;43.4;53.3;6
6854;0.4857;22.0;43.4;53.4;6
6855;0.4848;22.0;43.4;53.4;6
6856;0.4848;22.1;43.4;53.4;6
6857;0.4822;22.1;43.3;53.4;6
6858;0.48;22.1;43.4;53.4;6
6859;0.4776;22.1;43.4;53.4;6
6860;0.4792;22.1;43.3;53.3;6
6861;0.4833;22.1;43.4;53.3;6
6862;0.4842;22.1;43.3;53.3;6
6863;0.4822;22.1;43.3;53.4;6
6864;0.4803;22.1;43.3;53.4;6
6865;0.4809;22.1;43.3;53.3;6
6866;0.482;22.2;43.2;53.3;6
6867;0.4809;22.1;43.1;53.4;6
6868;0.481;22.1;43.1;53.3;6
6869;0.482;22.1;43.1;53.3;6
6870;0.4815;22.2;43.1;53.3;6
6871;0.4782;22.1;43.1;53.3;6
6872;0.4775;22.2;43.1;53.3;6
6873;0.478;22.2;43.0;53.3;6
6874;0.4759;22.1;43.0;53.3;6
6875;0.478;22.2;43.0;53.3;6
6876;0.4764;22.2;43.0;53.2;6
6877;0.4777;22.2;43.0;53.3;6
6878;0.4758;22.2;42.9;53.2;6
6879;0.4738;22.2;42.9;53.2;6
6880;0.472;22.1;42.9;53.1;6
6881;0.4745;22.1;42.9;53.2;6
6882;0.4746;22.0;42.8;53.1;6
6883;0.4705;22.0;42.8;53.1;6
6884;0.4719;22.0;42.8;53.0;6
6885;0.4729;22.1;42.7;53.1;6
6886;0.4707;22.0;42.7;53.0;6
6887;0.4742;21.9;42.5;53.1;6
6888;0.4725;21.9;42.5;53.0;6
6889;0.471;21.8;42.5;53.0;6
6890;0.4742;21.8;42.3;52.9;6
6891;0.4721;21.6;42.2;52.9;6
6892;0.4725;21.6;42.2;52.9;6
6893;0.4727;21.5;42.0;52.9;6
6894;0.4734;21.4;42.1;53.0;6
6895;0.471;21.4;42.0;52.9;6
6896;0.4725;21.4;41.9;52.9;6
6897;0.4689;21.3;41.9;52.9;6
