t;K;theta_a;theta_o;theta_h;ll
1322;0.4177;22.4;38.4;46.1;0
1323;0.4173;22.4;38.4;46.2;0
1324;0.4161;22.5;38.4;46.2;0
1325;0.4157;22.5;38.4;46.2;0
1326;0.4174;22.5;38.5;46.3;0
1327;0.415;22.4;38.5;46.3;0
1328;0.4158;22.5;38.6;46.3;0
1329;0.4168;22.5;38.6;46.3;0
1330;0.4198;22.5;38.6;46.4;0
1331;0.4204;22.5;38.7;46.5;0
1332;0.4201;22.5;38.7;46.5;0
1333;0.4187;22.5;38.6;46.5;0
1334;0.4158;22.5;38.7;46.6;0
1335;0.4205;22.5;38.8;46.6;0
1336;0.4194;22.5;38.8;46.6;0
1337;0.4191;22.5;38.8;46.6;0
1338;0.4191;22.5;38.8;46.6;0
1339;0.4219;22.5;38.8;46.7;0
1340;0.4236;22.3;38.8;46.7;0
1341;0.4214;22.4;38.8;46.7;0
1342;0.4227;22.3;38.8;46.8;0
1343;0.4234;22.3;38.8;46.8;0
1344;0.4213;22.3;38.8;46.8;0
1345;0.4244;22.2;38.8;46.9;0
1346;0.4229;22.2;38.8;46.9;0
1347;0.4218;22.0;38.8;46.9;0
1348;0.4247;22.0;38.8;47.0;0
1349;0.4252;21.9;38.8;47.1;0
1350;0.4257;21.9;38.8;47.1;0
1351;0.4272;21.8;38.8;47.2;0
1352;0.4214;21.7;38.7;47.2;0
1353;0.424;21.7;38.7;47.2;0
1354;0.4264;21.6;38.7;47.3;0
1355;0.426;21.6;38.7;47.3;0
1356;0.4229;21.4;38.7;47.3;0
1357;0.4255;21.3;38.7;47.4;0
1358;0.4261;21.3;38.7;47.4;0
1359;0.4274;21.2;38.7;47.4;0
1360;0.4249;21.1;38.7;47.4;0
1361;0.4244;21.1;38.7;47.4;0
1362;0.4246;21.1;38.7;47.4;0
1363;0.4209;20.9;38.7;47.4;0
1364;0.4192;21.0;38.7;47.4;0
1365;0.4192;20.9;38.7;47.3;0
1366;0.4204;20.8;38.6;47.3;0
1367;0.4202;20.8;38.5;47.3;0
1368;0.4198;20.7;38.6;47.3;0
1369;0.4216;20.7;38.6;47.3;0
1370;0.4201;20.6;38.6;47.3;0
1371;0.421;20.6;38.6;47.3;0
1372;0.4217;20.5;38.5;47.4;0
1373;0.4236;20.4;38.5;47.4;0
1374;0.4216;20.4;38.4;47.4;0
1375;0.4228;20.3;38.5;47.4;0
1376;0.4212;20.3;38.5;47.4;0
1377;0.4214;20.2;38.5;47.4;0
1378;0.4214;20.2;38.4;47.4;0
1379;0.419;20.2;38.3;47.4;0
1380;0.4185;20.1;38.3;47.4;0
1381;0.4205;20.1;38.3;47.4;0
1382;0.4194;19.9;38.3;47.4;0
1383;0.4193;19.9;38.3;47.3;0
1384;0.4195;19.8;38.3;47.4;0
1385;0.4203;19.8;38.2;47.4;0
1386;0.417;19.7;38.2;47.3;0
1387;0.4182;19.7;38.2;47.4;0
1388;0.4182;19.7;38.2;47.3;0
1389;0.4163;19.7;38.2;47.3;0
1390;0.4176;19.5;38.2;47.3;0
1391;0.417;19.6;38.2;47.3;0
1392;0.4203;19.5;38.1;47.3;0
1393;0.4181;19.4;38.1;47.3;0
1394;0.4166;19.4;38.1;47.2;0
1395;0.4174;19.4;37.9;47.2;0
1396;0.4168;19.3;37.9;47.2;0
1397;0.4189;19.3;37.9;47.2;0
1398;0.4182;19.3;37.9;47.2;0
1399;0.4177;19.2;37.8;47.2;0
1400;0.4168;19.2;37.8;47.1;0
1401;0.4203;19.2;37.9;47.0;0
1402;0.418;19.2;37.8;47.0;0
1403;0.4184;19.2;37.7;46.9;0
1404;0.4166;19.2;37.7;46.9;0
1405;0.4153;19.0;37.7;46.9;0
1406;0.416;19.1;37.6;46.9;0
1407;0.4173;19.0;37.6;46.8;0
1408;0.4179;18.9;37.6;46.8;0
1409;0.4145;18.9;37.5;46.8;0
1410;0.4163;19.0;37.4;46.7;0
1411;0.4142;18.9;37.5;46.7;0
1412;0.4126;19.0;37.5;46.6;0
1413;0.4124;19.0;37.5;46.6;0
1414;0.4124;19.0;37.5;46.6;0
1415;0.414;19.0;37.4;46.5;0
1416;0.414;18.9;37.3;46.6;0
1417;0.4131;19.0;37.4;46.6;0
1418;0.4131;18.9;37.3;46.6;0
1419;0.4119;19.0;37.3;46.5;0
1420;0.4164;18.9;37.3;46.5;0
1421;0.412;19.0;37.3;46.5;0
1422;0.4143;19.0;37.2;46.5;0
1423;0.4126;18.9;37.2;46.5;0
1424;0.4125;18.9;37.2;46.4;0
1425;0.4119;18.9;37.2;46.4;0
1426;0.4123;19.0;37.3;46.4;0
1427;0.4115;19.0;37.2;46.5;0
1428;0.4121;19.0;37.3;46.4;0
1429;0.4129;19.0;37.2;46.3;0
1430;0.4108;19.0;37.1;46.3;0
1431;0.4114;19.0;37.1;46.3;0
1432;0.4083;18.9;37.1;46.3;0
1433;0.4119;18.9;37.1;46.2;0
1434;0.4109;18.9;37.0;46.2;0
1435;0.4093;18.9;37.0;46.2;0
1436;0.4083;18.9;37.0;46.2;0
1437;0.4102;19.0;36.9;46.1;0
1438;0.4107;19.0;36.9;46.1;0
1439;0.4096;18.9;36.9;46.1;0
1440;0.4109;18.8;36.9;46.1;0
1441;0.4112;18.8;36.9;46.1;0
1442;0.4114;18.7;36.8;46.1;0
1443;0.4117;18.7;36.7;46.1;0
1444;0.4116;18.6;36.7;46.2;0
1445;0.4114;18.6;36.8;46.2;0
1446;0.41;18.6;36.8;46.2;0
1447;0.4106;18.6;36.7;46.1;0
1448;0.4102;18.6;36.7;46.1;0
1449;0.4069;18.5;36.8;46.1;0
1450;0.4104;18.6;36.8;46.0;0
1451;0.4082;18.6;36.7;46.0;0
1452;0.409;18.6;36.8;46.0;0
1453;0.4096;18.6;36.8;46.0;0
1454;0.4082;18.6;36.8;46.0;0
1455;0.405;18.6;36.7;45.9;0
1456;0.407;18.6;36.7;45.9;0
1457;0.4087;18.7;36.7;45.9;0
1458;0.4059;18.7;36.8;45.9;0
1459;0.4064;18.8;36.9;45.8;0
1460;0.4073;18.8;36.9;45.8;0
1461;0.408;18.8;36.8;45.9;0
1462;0.4063;18.9;36.9;45.8;0
1463;0.4072;18.9;36.9;45.9;0
1464;0.4062;18.9;37.0;45.8;0
1465;0.4054;19.0;36.9;45.8;0
1466;0.4035;19.1;37.0;45.8;0
1467;0.4032;19.0;37.0;45.8;0
1468;0.403;19.1;37.1;45.8;0
1469;0.4027;19.1;37.1;45.8;0
1470;0.4034;19.2;37.1;45.7;0
1471;0.3999;19.3;37.1;45.7;0
1472;0.4026;19.4;37.1;45.7;0
1473;0.4045;19.4;37.1;45.7;0
1474;0.4036;19.5;37.3;45.6;0
1475;0.4057;19.5;37.2;45.6;0
1476;0.4044;19.7;37.3;45.6;0
1477;0.4041;19.7;37.4;45.7;0
1478;0.4034;19.6;37.4;45.6;0
1479;0.4034;19.8;37.3;45.6;0
1480;0.4048;19.8;37.3;45.5;0
1481;0.4034;19.8;37.3;45.5;0
1482;0.4045;19.9;37.4;45.6;0
1483;0.4043;19.9;37.4;45.6;0
1484;0.4035;19.9;37.4;45.5;0
1485;0.4024;19.9;37.4;45.5;0
1486;0.4036;20.0;37.4;45.5;0
1487;0.4029;20.0;37.5;45.5;0
1488;0.4014;20.1;37.5;45.5;0
1489;0.4009;20.1;37.5;45.5;0
1490;0.4004;20.1;37.6;45.5;0
1491;0.4003;20.1;37.6;45.5;0
1492;0.4022;20.1;37.6;45.5;0
1493;0.3994;20.2;37.6;45.5;0
1494;0.4002;20.1;37.6;45.5;0
1495;0.4033;20.1;37.5;45.5;0
1496;0.4036;20.2;37.6;45.5;0
1497;0.4006;20.1;37.5;45.5;0
1498;0.4016;20.1;37.5;45.5;0
1499;0.3989;20.1;37.4;45.5;0
1500;0.4008;20.0;37.4;45.4;0
1501;0.3997;19.9;37.4;45.4;0
1502;0.4002;19.9;37.4;45.4;0
1503;0.4013;19.9;37.4;45.4;0
1504;0.4028;19.8;37.3;45.4;0
1505;0.4025;19.7;37.3;45.5;0
1506;0.4019;19.7;37.2;45.4;0
1507;0.4014;19.6;37.2;45.4;0
1508;0.4059;19.4;37.2;45.5;0
1509;0.4043;19.4;37.1;45.5;0
1510;0.405;19.3;37.1;45.5;0
1511;0.4049;19.3;37.1;45.5;0
1512;0.4054;19.1;37.0;45.6;0
1513;0.4039;19.1;37.0;45.6;0
1514;0.4042;19.2;36.9;45.5;0
1515;0.4044;19.2;37.0;45.5;0
1516;0.404;19.2;37.0;45.6;0
1517;0.4063;19.1;37.0;45.6;0
1518;0.4007;19.1;37.0;45.6;0
1519;0.403;19.2;37.0;45.6;0
1520;0.4048;19.0;37.0;45.6;0
1521;0.3999;19.1;37.0;45.6;0
1522;0.4003;19.2;36.9;45.6;0
1523;0.402;19.1;36.8;45.6;0
1524;0.4;19.2;36.9;45.6;0
1525;0.4042;19.2;36.9;45.6;0
1526;0.4017;19.2;37.0;45.6;0
1527;0.4034;19.3;37.0;45.6;0
1528;0.403;19.3;37.1;45.6;0
1529;0.3999;19.3;37.1;45.6;0
1530;0.4012;19.3;37.2;45.6;0
1531;0.4008;19.4;37.2;45.6;0
1532;0.4021;19.4;37.3;45.6;0
1533;0.4027;19.4;37.4;45.5;0
1534;0.4009;19.4;37.4;45.5;0
1535;0.4042;19.4;37.4;45.5;0
1536;0.4047;19.4;37.3;45.6;0
1537;0.4039;19.4;37.3;45.6;0
1538;0.4046;19.4;37.3;45.6;0
1539;0.4021;19.4;37.2;45.6;0
1540;0.4038;19.5;37.2;45.5;0
1541;0.4028;19.4;37.2;45.5;0
1542;0.4011;19.5;37.2;45.6;0
1543;0.4017;19.4;37.2;45.6;0
1544;0.4;19.4;37.2;45.6;0
1545;0.4027;19.4;37.2;45.5;0
1546;0.4012;19.4;37.2;45.6;0
1547;0.4028;19.4;37.2;45.6;0
1548;0.4;19.4;37.2;45.6;0
1549;0.3972;19.4;37.2;45.5;0
1550;0.3975;19.3;37.2;45.5;0
1551;0.3967;19.4;37.2;45.5;0
1552;0.4004;19.4;37.2;45.5;0
1553;0.4011;19.4;37.2;45.5;0
1554;0.399;19.4;37.2;45.5;0
1555;0.3996;19.4;37.2;45.5;0
1556;0.4016;19.4;37.3;45.5;0
1557;0.4022;19.4;37.3;45.5;0
1558;0.398;19.4;37.3;45.5;0
1559;0.3984;19.3;37.3;45.5;0
1560;0.3972;19.2;37.3;45.5;0
1561;0.399;19.3;37.3;45.4;0
1562;0.4002;19.3;37.3;45.4;0
1563;0.3991;19.3;37.3;45.4;0
1564;0.4;19.3;37.3;45.4;0
1565;0.4013;19.3;37.3;45.4;0
1566;0.4006;19.3;37.3;45.4;0
1567;0.4011;19.3;37.3;45.4;0
1568;0.3985;19.3;37.3;45.4;0
1569;0.399;19.2;37.3;45.4;0
1570;0.399;19.2;37.4;45.4;0
1571;0.3999;19.3;37.4;45.4;0
1572;0.3995;19.2;37.4;45.4;0
1573;0.3999;19.3;37.5;45.4;0
1574;0.4004;19.3;37.5;45.4;0
1575;0.4013;19.3;37.5;45.4;0
1576;0.3988;19.3;37.5;45.3;0
1577;0.4002;19.2;37.4;45.4;0
1578;0.3983;19.2;37.4;45.4;0
1579;0.3982;19.3;37.5;45.4;0
1580;0.4013;19.4;37.5;45.3;0
1581;0.4028;19.4;37.7;45.4;0
1582;0.4039;19.4;37.8;45.4;0
1583;0.4017;19.4;37.9;45.4;0
1584;0.4026;19.4;37.9;45.4;0
1585;0.4035;19.5;38.1;45.5;0
1586;0.4055;19.6;38.1;45.5;0
1587;0.4046;19.6;38.0;45.6;0
1588;0.4058;19.6;38.1;45.6;0
1589;0.4029;19.7;38.2;45.6;0
1590;0.4056;19.7;38.2;45.6;0
1591;0.4039;19.8;38.3;45.6;0
1592;0.4049;19.9;38.3;45.6;0
1593;0.406;19.8;38.3;45.6;0
1594;0.4037;20.0;38.3;45.7;0
1595;0.4022;20.0;38.3;45.7;0
1596;0.4017;20.1;38.3;45.7;0
1597;0.4009;20.1;38.3;45.7;0
1598;0.4003;20.1;38.2;45.6;0
1599;0.3978;20.1;38.1;45.7;0
1600;0.4015;20.2;38.2;45.7;0
1601;0.4048;20.2;38.2;45.6;0
1602;0.402;20.3;38.2;45.7;0
1603;0.402;20.4;38.2;45.7;0
1604;0.402;20.3;38.2;45.7;0
1605;0.4007;20.4;38.2;45.7;0
1606;0.4037;20.3;38.2;45.7;0
1607;0.404;20.3;38.3;45.7;0
1608;0.4036;20.3;38.4;45.7;0
1609;0.4016;20.4;38.3;45.8;0
1610;0.4022;20.3;38.3;45.8;0
1611;0.4029;20.3;38.3;45.8;0
1612;0.4033;20.4;38.2;45.8;0
1613;0.4024;20.3;38.2;45.8;0
1614;0.401;20.4;38.2;45.8;0
1615;0.4013;20.4;38.2;45.8;0
1616;0.4006;20.3;38.2;45.8;0
1617;0.4009;20.3;38.4;45.8;0
1618;0.4021;20.3;38.3;45.8;0
1619;0.4023;20.4;38.3;45.8;0
1620;0.4003;20.4;38.3;45.9;0
1621;0.4015;20.3;38.4;45.9;0
1622;0.4013;20.4;38.4;45.9;0
1623;0.4034;20.4;38.3;45.9;0
1624;0.4042;20.5;38.4;45.9;0
1625;0.4045;20.5;38.4;46.0;0
1626;0.4018;20.5;38.4;46.0;0
1627;0.404;20.6;38.4;46.0;0
1628;0.4055;20.6;38.4;46.0;0
1629;0.402;20.6;38.4;46.0;0
1630;0.4052;20.6;38.3;46.0;0
1631;0.4048;20.5;38.3;46.0;0
1632;0.4048;20.5;38.3;46.0;0
1633;0.4083;20.7;38.2;46.0;0
1634;0.4049;20.6;38.2;46.0;0
1635;0.4013;20.6;38.2;46.0;0
1636;0.403;20.6;38.2;46.0;0
1637;0.4045;20.7;38.2;46.0;0
1638;0.4047;20.6;38.1;46.0;0
1639;0.4035;20.6;38.2;46.0;0
1640;0.4071;20.6;38.2;46.0;0
1641;0.4055;20.6;38.3;46.0;0
1642;0.4067;20.7;38.3;46.0;0
1643;0.4096;20.7;38.3;46.0;0
1644;0.4097;20.7;38.3;46.1;0
1645;0.4111;20.7;38.3;46.1;0
1646;0.4101;20.7;38.3;46.1;0
1647;0.4116;20.8;38.3;46.1;0
1648;0.4113;20.8;38.4;46.2;0
1649;0.4111;20.8;38.4;46.2;0
1650;0.4139;20.9;38.4;46.2;0
1651;0.4148;20.9;38.4;46.3;0
1652;0.4133;20.9;38.4;46.3;0
1653;0.4134;20.9;38.4;46.4;0
1654;0.413;20.9;38.4;46.4;0
1655;0.4149;20.9;38.4;46.4;0
1656;0.4146;21.0;38.4;46.4;0
1657;0.4137;21.0;38.4;46.5;0
1658;0.411;21.0;38.4;46.5;0
1659;0.4128;21.1;38.5;46.5;0
1660;0.4149;21.0;38.4;46.5;0
1661;0.4176;21.1;38.4;46.6;0
1662;0.4169;20.9;38.5;46.6;0
1663;0.4199;20.9;38.5;46.6;0
1664;0.418;20.9;38.5;46.7;0
1665;0.42;21.0;38.5;46.7;0
1666;0.4208;21.0;38.5;46.7;0
1667;0.4227;20.9;38.5;46.8;0
1668;0.423;20.9;38.5;46.8;0
1669;0.4234;20.8;38.4;46.9;0
1670;0.4215;20.8;38.4;46.9;0
1671;0.4218;20.8;38.4;47.0;0
1672;0.4198;20.8;38.4;47.0;0
1673;0.4209;20.8;38.4;47.0;0
1674;0.4226;20.8;38.4;47.0;0
1675;0.4241;20.8;38.4;47.0;0
1676;0.4252;20.7;38.4;47.1;0
1677;0.4257;20.7;38.4;47.2;0
1678;0.4249;20.7;38.4;47.2;0
1679;0.4239;20.7;38.4;47.2;0
1680;0.4253;20.6;38.4;47.2;0
1681;0.4265;20.6;38.4;47.2;0
1682;0.4259;20.6;38.4;47.2;0
1683;0.4271;20.6;38.4;47.2;0
1684;0.4273;20.6;38.4;47.3;0
1685;0.4274;20.6;38.4;47.3;0
1686;0.426;20.6;38.4;47.4;0
1687;0.426;20.5;38.4;47.3;0
1688;0.4292;20.5;38.4;47.4;0
1689;0.4291;20.5;38.4;47.4;0
1690;0.4273;20.5;38.4;47.4;0
1691;0.4282;20.4;38.4;47.4;0
1692;0.4284;20.3;38.4;47.5;0
1693;0.4277;20.3;38.4;47.4;0
1694;0.4265;20.4;38.5;47.5;0
1695;0.4284;20.4;38.4;47.5;0
1696;0.43;20.4;38.4;47.5;0
1697;0.4299;20.3;38.4;47.6;0
1698;0.4272;20.4;38.4;47.5;0
1699;0.427;20.4;38.4;47.5;0
1700;0.4292;20.4;38.4;47.5;0
1701;0.4285;20.4;38.4;47.5;0
1702;0.4281;20.4;38.5;47.6;0
1703;0.4292;20.4;38.4;47.6;0
1704;0.4282;20.4;38.5;47.6;0
1705;0.4257;20.4;38.4;47.6;0
1706;0.4287;20.4;38.5;47.6;0
1707;0.4289;20.4;38.4;47.6;0
1708;0.4299;20.4;38.4;47.6;0
1709;0.4294;20.4;38.4;47.6;0
1710;0.4259;20.4;38.4;47.6;0
1711;0.4255;20.4;38.4;47.6;0
1712;0.426;20.4;38.4;47.7;0
1713;0.4276;20.3;38.4;47.6;0
1714;0.4238;20.4;38.4;47.6;0
1715;0.4255;20.5;38.4;47.6;0
1716;0.4255;20.5;38.4;47.6;0
1717;0.4245;20.5;38.5;47.6;0
1718;0.4244;20.4;38.5;47.6;0
1719;0.4217;20.5;38.5;47.6;0
1720;0.4252;20.5;38.5;47.6;0
1721;0.426;20.4;38.5;47.6;0
1722;0.426;20.6;38.5;47.6;0
1723;0.4234;20.5;38.6;47.7;0
1724;0.4255;20.6;38.5;47.6;0
1725;0.4263;20.5;38.6;47.6;0
1726;0.4218;20.6;38.5;47.7;0
1727;0.4254;20.5;38.5;47.6;0
1728;0.4215;20.6;38.5;47.7;0
1729;0.4242;20.6;38.5;47.7;0
1730;0.4253;20.5;38.5;47.7;0
1731;0.4243;20.6;38.5;47.7;0
1732;0.4236;20.6;38.5;47.6;0
1733;0.4248;20.6;38.5;47.6;0
1734;0.4245;20.6;38.5;47.6;0
1735;0.425;20.6;38.5;47.6;0
1736;0.4249;20.6;38.6;47.6;0
1737;0.4226;20.6;38.5;47.6;0
1738;0.4231;20.6;38.5;47.6;0
1739;0.4224;20.5;38.5;47.6;0
1740;0.4208;20.6;38.5;47.6;0
1741;0.4175;20.6;38.6;47.6;0
1742;0.4166;20.6;38.5;47.5;0
1743;0.4187;20.6;38.6;47.5;0
1744;0.4172;20.7;38.6;47.4;0
1745;0.4172;20.7;38.6;47.4;0
1746;0.4139;20.7;38.6;47.4;0
1747;0.4133;20.7;38.6;47.4;0
1748;0.4126;20.7;38.6;47.4;0
1749;0.4123;20.7;38.6;47.3;0
1750;0.413;20.7;38.6;47.3;0
1751;0.4143;20.7;38.7;47.2;0
1752;0.416;20.8;38.7;47.2;0
1753;0.4156;20.8;38.6;47.2;0
1754;0.4143;20.7;38.5;47.2;0
1755;0.416;20.8;38.6;47.2;0
1756;0.4159;20.8;38.6;47.2;0
1757;0.4157;20.7;38.6;47.2;0
1758;0.4152;20.7;38.6;47.2;0
1759;0.4166;20.8;38.6;47.2;0
1760;0.4162;20.7;38.6;47.2;0
1761;0.4162;20.7;38.6;47.2;0
1762;0.415;20.7;38.6;47.2;0
1763;0.4143;20.7;38.6;47.2;0
1764;0.4152;20.7;38.6;47.2;0
1765;0.4147;20.7;38.6;47.2;0
1766;0.4131;20.7;38.5;47.2;0
1767;0.41;20.7;38.6;47.2;0
1768;0.4132;20.7;38.6;47.1;0
1769;0.4138;20.7;38.6;47.1;0
1770;0.4139;20.6;38.6;47.1;0
1771;0.4134;20.6;38.5;47.0;0
1772;0.4138;20.6;38.4;47.0;0
1773;0.4151;20.6;38.4;47.0;0
1774;0.4146;20.5;38.4;47.0;0
1775;0.4156;20.5;38.5;47.0;0
1776;0.4147;20.5;38.3;47.0;0
1777;0.4135;20.3;38.3;47.0;0
1778;0.4122;20.4;38.3;47.0;0
1779;0.408;20.3;38.2;46.9;0
1780;0.4093;20.2;38.2;46.9;0
1781;0.4099;20.2;38.2;46.9;0
1782;0.4118;20.2;38.2;46.8;0
1783;0.4134;20.1;38.2;46.8;0
1784;0.4132;20.1;38.2;46.9;0
1785;0.4103;20.1;38.3;46.9;0
1786;0.4114;20.1;38.2;46.9;0
1787;0.4134;20.1;38.2;46.9;0
1788;0.4138;20.0;38.1;46.9;0
1789;0.4126;20.0;38.1;46.9;0
1790;0.4123;20.0;38.1;46.8;0
1791;0.4101;20.0;38.2;46.8;0
1792;0.4128;19.9;38.2;46.8;0
1793;0.4116;19.9;38.2;46.8;0
1794;0.4121;19.9;38.2;46.8;0
1795;0.4113;19.9;38.1;46.8;0
1796;0.4123;19.9;38.0;46.8;0
1797;0.4122;19.9;38.1;46.8;0
1798;0.4116;19.8;38.0;46.8;0
1799;0.4125;19.8;38.1;46.7;0
1800;0.4124;19.8;38.0;46.7;0
1801;0.414;19.8;38.0;46.7;0
1802;0.4147;19.8;38.0;46.8;0
1803;0.4141;19.8;37.9;46.8;0
1804;0.4148;19.8;37.9;46.8;0
1805;0.4131;19.8;37.9;46.8;0
1806;0.4121;19.7;37.9;46.8;0
1807;0.4115;19.8;38.0;46.7;0
1808;0.4134;19.8;38.0;46.8;0
1809;0.4139;19.8;38.0;46.8;0
1810;0.4141;19.8;38.0;46.7;0
1811;0.4143;19.8;38.0;46.7;0
1812;0.4129;19.8;38.1;46.7;0
1813;0.4126;19.8;38.1;46.7;0
1814;0.4126;19.8;38.1;46.6;0
1815;0.4122;19.8;38.0;46.6;0
1816;0.4095;19.8;38.0;46.6;0
1817;0.4092;19.8;38.0;46.6;0
1818;0.4083;19.8;38.0;46.5;0
1819;0.4085;19.8;38.1;46.5;0
1820;0.4094;19.9;38.1;46.5;0
1821;0.4067;19.9;38.1;46.4;0
1822;0.4081;19.9;38.0;46.4;0
1823;0.4076;19.9;38.0;46.4;0
1824;0.4075;19.9;38.1;46.4;0
1825;0.4085;19.9;38.1;46.4;0
1826;0.4071;19.9;38.0;46.4;0
1827;0.4057;19.9;38.0;46.4;0
1828;0.4057;19.9;38.1;46.4;0
1829;0.4053;19.8;38.1;46.3;0
1830;0.406;19.9;38.1;46.3;0
1831;0.4061;19.9;38.1;46.3;0
1832;0.4029;19.9;38.1;46.3;0
1833;0.4042;19.9;38.1;46.3;0
1834;0.4053;19.9;38.2;46.3;0
1835;0.4069;19.9;38.1;46.2;0
1836;0.4033;19.9;38.1;46.2;0
1837;0.4042;19.9;38.1;46.2;0
1838;0.4061;19.8;38.1;46.2;0
1839;0.4082;19.7;38.1;46.3;0
1840;0.4057;19.7;38.0;46.2;0
1841;0.4047;19.7;38.0;46.2;0
1842;0.4044;19.8;38.0;46.2;0
1843;0.4051;19.8;38.1;46.2;0
1844;0.4036;19.8;38.1;46.2;0
1845;0.4047;19.8;38.1;46.2;0
1846;0.4072;19.8;38.0;46.2;0
1847;0.4064;19.8;38.0;46.2;0
1848;0.4071;19.7;38.0;46.2;0
1849;0.406;19.8;38.0;46.2;0
1850;0.4065;19.8;38.0;46.2;0
1851;0.4072;19.8;38.0;46.1;0
1852;0.4071;19.7;38.0;46.1;0
1853;0.4061;19.7;38.1;46.1;0
1854;0.4065;19.7;38.1;46.2;0
1855;0.4106;19.8;38.0;46.2;0
1856;0.4077;19.7;38.1;46.1;0
1857;0.4057;19.7;38.1;46.2;0
1858;0.4068;19.7;38.0;46.1;0
1859;0.4042;19.8;38.0;46.2;0
1860;0.4052;19.8;38.1;46.2;0
1861;0.4034;19.8;38.0;46.2;0
1862;0.4058;19.8;38.1;46.2;0
1863;0.4057;19.8;38.1;46.2;0
1864;0.4044;19.8;38.1;46.1;0
1865;0.4032;19.8;38.1;46.1;0
1866;0.403;19.8;38.1;46.1;0
1867;0.4019;19.8;38.0;46.1;0
1868;0.4024;19.8;38.0;46.1;0
1869;0.4015;19.7;38.0;46.1;0
1870;0.4006;19.7;38.1;46.1;0
1871;0.4009;19.7;38.1;46.1;0
1872;0.4;19.6;38.1;46.0;0
1873;0.4001;19.6;38.1;46.0;0
1874;0.402;19.6;38.1;46.0;0
1875;0.3995;19.6;38.1;46.0;0
1876;0.4014;19.6;38.1;46.0;0
1877;0.4003;19.6;38.1;46.0;0
1878;0.4018;19.6;38.0;46.0;0
1879;0.4033;19.5;38.0;46.0;0
1880;0.4043;19.5;37.9;46.1;0
1881;0.4009;19.6;37.9;46.1;0
1882;0.4004;19.5;37.9;46.1;0
1883;0.4001;19.4;37.9;46.1;0
1884;0.3985;19.3;37.9;46.1;0
1885;0.3991;19.4;37.9;46.1;0
1886;0.3992;19.4;37.9;46.0;0
1887;0.3973;19.4;37.9;46.0;0
1888;0.3957;19.4;37.9;46.0;0
1889;0.3993;19.4;37.9;46.0;0
1890;0.3992;19.4;37.9;46.0;0
1891;0.4004;19.4;37.9;46.0;0
1892;0.3998;19.4;37.9;46.0;0
1893;0.3989;19.4;37.9;46.0;0
1894;0.4005;19.4;38.0;46.0;0
1895;0.3999;19.4;37.9;45.9;0
1896;0.3977;19.4;37.9;45.9;0
1897;0.3952;19.4;37.8;45.9;0
1898;0.393;19.4;37.8;45.8;0
1899;0.395;19.4;37.8;45.8;0
1900;0.3951;19.4;37.8;45.8;0
1901;0.3928;19.4;37.8;45.8;0
1902;0.3938;19.4;37.8;45.8;0
1903;0.3912;19.4;37.8;45.8;0
1904;0.3923;19.4;37.8;45.7;0
1905;0.3908;19.4;37.8;45.7;0
1906;0.3906;19.4;37.8;45.7;0
1907;0.3887;19.3;37.8;45.7;0
1908;0.3878;19.3;37.8;45.6;0
1909;0.3872;19.2;37.8;45.6;0
1910;0.3878;19.3;37.8;45.5;0
1911;0.3866;19.3;37.8;45.5;0
1912;0.3867;19.3;37.8;45.4;0
1913;0.3841;19.3;37.8;45.4;0
1914;0.3848;19.3;37.8;45.4;0
1915;0.3849;19.3;37.9;45.2;0
1916;0.386;19.3;37.8;45.3;0
1917;0.3839;19.3;37.8;45.2;0
1918;0.3835;19.3;37.8;45.0;0
1919;0.3836;19.3;37.8;44.9;0
1920;0.3839;19.3;37.8;44.9;0
1921;0.3827;19.4;37.7;45.1;0
1922;0.3783;19.4;37.7;44.9;0
1923;0.3795;19.4;37.7;44.9;0
1924;0.3769;19.4;37.7;44.8;0
1925;0.374;19.4;37.7;44.8;0
1926;0.3735;19.3;37.7;44.7;0
1927;0.3714;19.4;37.7;44.7;0
1928;0.3729;19.4;37.7;44.6;0
1929;0.3712;19.4;37.7;44.6;0
1930;0.372;19.4;37.7;44.5;0
1931;0.369;19.4;37.7;44.5;0
1932;0.3693;19.4;37.7;44.5;0
1933;0.369;19.4;37.7;44.4;0
1934;0.3681;19.4;37.7;44.4;0
1935;0.3672;19.4;37.7;44.3;0
1936;0.3668;19.4;37.7;44.3;0
1937;0.3694;19.4;37.6;44.3;0
1938;0.3683;19.4;37.6;44.2;0
1939;0.3668;19.3;37.6;44.2;0
1940;0.3676;19.4;37.6;44.2;0
1941;0.3678;19.4;37.5;44.1;0
1942;0.3683;19.4;37.5;44.1;0
1943;0.367;19.3;37.6;44.1;0
1944;0.3656;19.3;37.6;44.1;0
1945;0.3658;19.2;37.6;44.0;0
1946;0.3663;19.3;37.5;44.0;0
1947;0.3668;19.3;37.5;44.0;0
1948;0.3647;19.2;37.4;44.0;0
1949;0.3636;19.1;37.5;44.0;0
1950;0.3653;19.1;37.4;44.0;0
1951;0.3653;19.1;37.4;43.9;0
1952;0.3666;19.1;37.4;43.9;0
1953;0.3658;19.2;37.4;43.9;0
1954;0.3649;19.1;37.4;43.9;0
1955;0.3656;19.1;37.4;43.9;0
1956;0.3665;19.1;37.4;43.9;0
1957;0.3634;19.0;37.4;43.9;0
1958;0.3627;19.0;37.4;43.9;0
1959;0.363;19.0;37.3;43.7;0
